car_name,year,horsepower,mileage,fuel_type,transmission,owner_type,price
ford ecosport 1.5 dv5 mt titanium optional,2014,89.84,22.7,diesel,manual,first,6.75
chevrolet spark 1.0 ls,2011,62.0,18.0,petrol,manual,second,0.95
jaguar xf 2.0 diesel portfolio,2017,177.0,19.33,diesel,automatic,first,52.0
honda cr-v rvi mt,2007,141.1,13.1,petrol,manual,third,3.91
skoda superb l&k 1.8 tsi at,2019,177.46,14.67,petrol,automatic,first,27.3
hyundai i10 magna 1.2,2009,78.9,20.36,petrol,manual,first,2.7
maruti swift ldi,2013,74.0,22.9,diesel,manual,first,3.5
maruti swift dzire vxi at,2016,83.14,18.5,petrol,automatic,first,6.2
nissan micra diesel xv,2011,63.1,23.08,diesel,manual,first,2.75
maruti swift dzire tour ldi,2015,74.0,23.4,diesel,manual,first,3.25
ford fiesta classic 1.4 duratorq clxi,2012,67.0,17.8,diesel,manual,first,3.25
maruti zen lx,2003,60.0,17.3,petrol,manual,first,0.65
mini clubman cooper s,2017,192.0,13.8,petrol,manual,first,35.0
toyota etios gd,2014,67.05,23.59,diesel,manual,first,3.25
maruti alto 800 2016-2019 lxi,2018,47.3,24.7,petrol,manual,first,2.9
maruti alto vxi,2011,47.0,18.9,petrol,manual,third,2.9
bmw x5 3.0d,2009,235.0,11.0,diesel,automatic,second,17.75
nissan teana xv,2015,179.5,11.07,petrol,automatic,second,8.25
hyundai grand i10 at asta,2015,82.0,18.9,petrol,automatic,first,5.77
maruti vitara brezza zdi plus,2017,88.5,24.3,diesel,manual,first,9.49
audi q7 3.0 tdi quattro premium plus,2008,241.4,12.07,diesel,automatic,third,12.95
mercedes-benz gla class 200 cdi,2015,136.0,17.9,diesel,automatic,first,20.0
maruti 800 ac,2007,37.0,16.1,petrol,manual,third,1.0
renault duster 85ps diesel rxl,2015,83.8,20.45,diesel,manual,second,7.1
toyota corolla altis d-4d gl,2017,87.2,21.43,diesel,manual,first,16.5
mercedes-benz new c-class 220,2014,170.0,15.8,diesel,manual,first,26.0
maruti ritz vdi,2010,73.9,21.1,diesel,manual,second,3.2
honda brv i-vtec v cvt,2017,117.3,16.0,petrol,automatic,first,9.48
hyundai xcent 1.1 crdi base,2015,71.0,24.4,diesel,manual,first,4.0
mercedes-benz e-class 2009-2013 e250 cdi avantgarde,2014,203.0,14.21,diesel,automatic,first,26.5
mercedes-benz b class b180,2014,120.7,14.8,petrol,automatic,second,11.77
mercedes-benz e-class 2015-2017 e250 edition e,2017,204.0,15.0,diesel,automatic,first,37.0
honda city i vtec vx option,2016,117.3,17.8,petrol,manual,first,8.75
hyundai santro xing xl erlx euro iii,2007,97.7,17.0,petrol,manual,first,1.95
honda city 1.5 s mt,2011,118.0,17.0,petrol,manual,first,3.75
hyundai verna transform vtvt,2010,103.2,16.2,petrol,manual,first,2.5
jaguar xe portfolio,2017,246.74,13.5,petrol,automatic,first,34.5
honda amaze s i-vtech,2015,86.7,18.0,petrol,manual,first,4.65
mini cooper convertible 1.6,2015,122.0,18.86,petrol,automatic,first,32.0
mercedes-benz s class 2005 2013 s 350 cdi,2017,282.0,13.5,diesel,automatic,first,62.81
hyundai eon magna plus,2014,55.2,21.1,petrol,manual,first,3.25
maruti wagon r vxi bs iv,2014,67.04,20.51,petrol,manual,first,3.1
maruti ritz ldi,2011,73.9,21.1,diesel,manual,first,3.91
bmw 3 series 320d sedan,2011,181.0,16.07,diesel,automatic,first,11.0
tata xenon xt ex 4x2,2014,138.03,13.49,diesel,manual,first,3.5
audi a3 35 tdi attraction,2014,143.0,20.38,diesel,automatic,first,16.5
land rover range rover 2.2l dynamic,2012,187.7,12.7,diesel,automatic,first,30.0
mercedes-benz gl-class 2007 2012 350 cdi luxury,2010,224.0,12.0,diesel,automatic,second,28.0
mitsubishi pajero sport 4x2 at dualtone blacktop,2018,175.56,13.5,diesel,automatic,first,28.0
maruti alto lx,2010,46.3,19.7,petrol,manual,first,0.92
maruti wagon r lxi bsiii,2013,64.0,14.0,petrol,manual,first,2.75
land rover range rover 2.2l prestige,2017,187.7,12.7,diesel,automatic,first,53.83
hyundai verna 1.6 sx vtvt,2011,121.3,17.01,petrol,manual,second,4.95
bmw 5 series 525d sedan,2013,218.0,16.73,diesel,automatic,first,33.5
jaguar xf diesel,2013,270.9,14.74,diesel,automatic,first,27.95
skoda superb elegance 1.8 tsi at,2010,157.75,13.7,petrol,automatic,first,7.25
audi q3 35 tdi quattro premium,2017,174.33,15.73,diesel,automatic,first,25.71
land rover range rover 2.2l pure,2014,187.7,12.7,diesel,automatic,first,29.67
mercedes-benz new c-class 220 cdi at,2013,170.0,14.84,diesel,automatic,first,19.0
mahindra scorpio s10 4wd,2017,120.0,15.4,diesel,manual,first,13.05
bmw 3 series luxury line,2015,190.0,21.76,diesel,automatic,first,25.5
honda br-v i-vtec s mt,2017,117.3,15.4,petrol,manual,first,8.5
volvo s80 2006-2013 d5,2010,215.0,16.0,diesel,automatic,second,7.25
hyundai accent gle,2005,94.0,13.2,petrol,manual,first,0.8
hyundai i20 active sx petrol,2017,81.86,17.19,petrol,manual,first,6.9
mercedes-benz glc 43 amg coupe,2018,367.0,11.5,petrol,automatic,first,70.99
hyundai eon magna plus,2015,55.2,21.1,petrol,manual,second,2.25
hyundai grand i10 sportz edition,2018,81.86,18.9,petrol,manual,first,5.5
honda city 1.5 exi s,2013,100.0,13.0,petrol,manual,first,4.35
volkswagen polo petrol trendline 1.2l,2010,73.9,16.47,petrol,manual,first,2.25
audi a6 35 tfsi matrix,2016,187.74,15.26,petrol,automatic,first,24.5
volkswagen jetta 2007-2011 1.9 l tdi,2010,97.7,0.0,diesel,manual,first,5.45
hyundai creta 1.6 sx plus dual tone petrol,2017,121.3,15.29,petrol,manual,first,12.03
mercedes-benz new c-class c 200 cgi avantgarde,2011,186.0,11.74,petrol,automatic,second,8.5
mini cooper convertible s,2014,189.08,16.82,petrol,automatic,first,28.5
hyundai santro xing xo erlx euro ii,2006,97.7,17.0,petrol,manual,second,1.2
toyota etios vd,2013,67.04,23.59,diesel,manual,first,5.75
honda brio s mt,2014,86.8,19.4,petrol,manual,second,3.2
maruti baleno alpha automatic,2018,83.1,21.4,petrol,automatic,first,9.89
skoda laura ambiente 2.0 tdi cr at,2012,138.1,20.0,diesel,automatic,first,6.58
hyundai eon era plus,2018,55.2,21.1,petrol,manual,first,4.06
renault captur 1.5 diesel rxl,2019,108.45,20.37,diesel,manual,first,13.37
bmw 5 series 2003-2012 gt 530d le,2011,258.0,16.2,diesel,automatic,first,25.82
maruti alto 800 lxi,2016,47.3,22.74,petrol,manual,first,3.74
volvo v40 d3,2015,150.0,16.8,diesel,automatic,second,22.0
maruti wagon r lxi bsii,2007,67.1,18.9,petrol,manual,first,1.45
honda city zx gxi,2008,78.0,17.7,petrol,manual,first,2.0
maruti eeco 5 str with ac plus htr cng,2017,73.0,15.1,cng,manual,first,4.7
chevrolet enjoy 1.4 ls 8,2014,98.79,13.7,petrol,manual,first,3.75
mahindra bolero zlx,2016,62.1,15.96,diesel,manual,first,7.7
hyundai santro gls i - euro i,2012,97.7,0.0,petrol,manual,first,3.35
hyundai eon d lite,2014,55.2,21.1,petrol,manual,first,2.6
hyundai creta 1.6 sx plus petrol automatic,2017,121.3,13.0,petrol,automatic,first,13.77
volkswagen vento 1.6 comfortline,2017,103.5,16.09,petrol,manual,second,7.1
honda civic 2006-2010 1.8 s at,2008,130.0,12.9,petrol,automatic,second,2.65
tata indica vista quadrajet ls,2014,74.0,22.3,diesel,manual,first,2.5
mahindra xuv500 w8 2wd,2013,140.0,16.0,diesel,manual,first,7.53
hyundai i20 1.2 asta option,2017,81.83,18.6,petrol,manual,first,7.98
audi q5 30 tdi quattro premium plus,2014,174.3,14.16,diesel,automatic,second,39.0
maruti ritz vxi,2011,85.8,18.5,petrol,manual,second,2.25
mitsubishi cedia sports,2010,114.0,13.17,petrol,manual,second,3.85
toyota innova 2.5 v diesel 7-seater,2015,102.0,12.8,diesel,manual,first,13.5
maruti celerio ldi,2016,47.0,27.62,diesel,manual,first,3.5
maruti s-cross delta ddis 200 sh,2018,88.5,25.1,diesel,manual,first,8.92
audi q3 35 tdi quattro premium plus,2016,181.0,15.17,diesel,automatic,first,20.37
bmw 3 series luxury line,2016,190.0,21.76,diesel,automatic,first,36.5
audi q7 4.2 tdi quattro technology,2016,335.2,11.33,diesel,automatic,first,48.91
hyundai i20 2015-2017 asta 1.2,2016,81.83,18.6,petrol,manual,first,7.2
renault duster 110ps diesel rxl,2012,108.45,19.01,diesel,manual,first,5.99
hyundai xcent 1.1 crdi s celebration edition,2016,71.0,24.4,diesel,manual,first,5.25
ford ecosport 1.5 dv5 mt titanium,2014,89.84,22.7,diesel,manual,first,6.5
volkswagen polo petrol trendline 1.2l,2013,73.9,16.47,petrol,manual,first,4.4
hyundai grand i10 crdi magna,2017,70.0,24.0,diesel,manual,first,4.6
tata manza aqua quadrajet bs iv,2013,88.8,21.12,diesel,manual,first,2.95
honda city 1.5 v mt,2011,118.0,17.0,petrol,manual,first,3.26
hyundai santro xing gls,2008,62.1,17.92,petrol,manual,second,2.22
toyota innova 2.5 vx (diesel) 7 seater,2012,100.0,12.99,diesel,manual,first,10.5
maruti ciaz 1.3 s,2017,88.5,28.09,diesel,manual,first,8.26
toyota fortuner 4x4 mt trd sportivo,2013,169.0,12.55,diesel,manual,first,14.45
ford fiesta 1.6 sxi abs duratec,2009,97.7,15.3,petrol,manual,second,2.5
mercedes-benz e-class e 220 d,2018,191.34,12.6,petrol,automatic,first,51.43
mercedes-benz new c-class 220 cdi mt,2014,170.0,15.8,diesel,manual,first,23.0
skoda yeti ambition 4x2,2012,108.49,17.72,diesel,manual,first,5.5
hyundai grand i10 sportz,2015,82.0,18.9,petrol,manual,first,4.5
ford figo 2015-2019 1.2p titanium mt,2018,86.8,18.16,petrol,manual,first,6.8
skoda octavia ambition 1.4 tsi mt,2013,138.02,16.8,petrol,manual,first,8.75
renault duster 85ps diesel rxl option,2015,83.8,19.87,diesel,manual,second,7.0
land rover range rover evoque 2.0 td4 pure,2015,177.0,15.68,diesel,automatic,second,33.5
ford figo diesel exi,2011,68.0,20.0,diesel,manual,second,2.25
ford endeavour hurricane limited edition,2008,156.0,12.8,diesel,automatic,second,4.24
toyota fortuner 4x4 mt,2017,168.5,12.55,diesel,manual,first,28.42
volkswagen polo diesel comfortline 1.2l,2012,73.9,22.07,diesel,manual,first,2.75
maruti ritz vdi,2011,73.94,23.2,diesel,manual,first,3.0
nissan micra diesel xv premium,2013,63.1,23.08,diesel,manual,first,3.55
hyundai verna 1.6 sx,2013,126.32,22.32,diesel,manual,first,4.8
bmw 5 series 2003-2012 523i,2011,150.0,10.8,petrol,automatic,first,13.5
mercedes-benz gls 350d 4matic,2017,258.0,11.0,diesel,automatic,first,56.0
honda cr-v 2.4l 4wd at,2004,187.4,12.0,petrol,automatic,first,3.99
hyundai creta 1.6 crdi at sx plus,2016,126.2,17.01,diesel,automatic,first,15.5
hyundai i10 era,2010,68.05,19.81,petrol,manual,second,2.32
mercedes-benz a class a200 cdi sport,2016,136.0,20.0,diesel,automatic,first,18.58
maruti ertiga vxi,2014,93.7,16.02,petrol,manual,first,5.5
skoda octavia classic 1.9 tdi mt,2006,66.0,18.7,diesel,manual,second,3.2
honda amaze vx i-vtech,2015,86.7,18.0,petrol,manual,first,4.0
maruti zen lxi bsii,2004,60.0,17.3,petrol,manual,first,1.6
maruti sx4 zxi mt bsiv,2013,103.3,15.5,petrol,manual,first,4.15
honda brio vx at,2014,86.8,16.5,petrol,automatic,first,4.25
maruti wagon r vxi,2011,67.1,18.9,petrol,manual,first,2.6
toyota camry a/t,2008,164.7,12.1,petrol,automatic,second,3.43
chevrolet beat ls,2012,79.4,18.6,petrol,manual,first,2.55
toyota fortuner 4x4 at,2017,168.5,12.55,diesel,automatic,first,32.0
ford ecosport 1.5 dv5 mt titanium optional,2014,89.84,22.7,diesel,manual,first,6.25
maruti swift vdi bsiii,2010,75.0,17.8,diesel,manual,second,3.6
mercedes-benz s class 2005 2013 s 350 cdi,2010,282.0,13.5,diesel,automatic,first,18.5
honda mobilio s i vtec,2015,117.3,17.3,petrol,manual,second,4.25
hyundai grand i10 sportz,2017,82.0,18.9,petrol,manual,second,4.8
mahindra xuv500 at w8 fwd,2015,140.0,16.0,diesel,automatic,first,13.0
skoda fabia 1.6 mpi elegance,2012,105.0,14.83,petrol,manual,second,2.25
hyundai santro xing gls,2009,62.1,17.92,petrol,manual,first,2.3
hyundai creta 1.6 sx plus dual tone petrol,2019,121.3,15.29,petrol,manual,first,13.56
mahindra scorpio 1.99 s8,2017,120.0,15.4,diesel,manual,first,12.25
skoda rapid 1.6 tdi ambition,2013,103.5,20.5,diesel,manual,first,3.76
renault duster 110ps diesel rxz,2015,108.45,19.01,diesel,manual,first,8.58
bmw x5 xdrive 30d,2011,245.0,11.7,diesel,automatic,first,27.5
toyota etios g,2013,88.73,17.6,petrol,manual,first,4.95
maruti wagon r lxi,2012,67.04,22.5,petrol,manual,first,3.3
hyundai creta 1.6 sx,2016,121.3,15.8,petrol,manual,first,8.0
maruti celerio vxi,2014,67.04,23.1,petrol,manual,first,2.79
land rover range rover hse dynamic,2017,187.7,12.7,diesel,automatic,first,45.64
chevrolet beat lt,2014,76.8,18.6,petrol,manual,first,2.55
tata nano twist xt,2014,37.5,25.4,petrol,manual,second,1.0
audi a6 2011-2015 35 tdi technology,2017,174.33,17.68,diesel,automatic,first,37.56
mercedes-benz e-class 280 cdi,2009,198.5,11.0,diesel,automatic,second,9.29
maruti swift vxi,2019,81.8,22.0,petrol,manual,first,6.37
fiat linea t jet,2013,112.0,14.6,petrol,manual,first,2.98
maruti swift vxi optional,2017,81.8,20.4,petrol,manual,first,5.75
toyota fortuner 3.0 diesel,2010,171.0,11.5,diesel,manual,first,13.0
maruti ertiga zxi,2014,93.7,16.02,petrol,manual,first,6.8
bmw 3 series 320i sedan,2010,154.0,12.05,petrol,automatic,first,10.49
maruti ertiga vxi,2014,93.7,16.02,petrol,manual,first,5.6
honda city 1.5 v at,2010,118.0,16.8,petrol,automatic,second,2.85
hyundai santa fe 4x4,2013,194.3,14.66,diesel,manual,first,8.36
tata indigo ls,2005,70.0,17.0,diesel,manual,first,1.0
mercedes-benz e-class 2009-2013 e 250 elegance,2010,204.0,10.93,petrol,automatic,second,10.75
maruti swift dzire ldi,2011,73.9,19.3,diesel,manual,first,3.85
ford fiesta classic 1.4 duratorq clxi,2012,67.0,17.8,diesel,manual,first,3.0
honda city i vtec cvt vx,2015,117.3,18.0,petrol,automatic,first,9.6
toyota fortuner 4x2 manual,2012,168.5,13.0,diesel,manual,first,13.25
honda amaze vx o i vtec,2016,86.7,18.0,petrol,manual,first,5.75
hyundai i20 asta 1.4 crdi,2014,88.73,22.54,diesel,manual,first,6.75
chevrolet enjoy tcdi ltz 7 seater,2013,73.8,18.2,diesel,manual,second,4.85
mercedes-benz new c-class progressive c 200,2019,181.43,0.0,petrol,automatic,first,38.99
maruti sx4 zxi at leather,2009,103.2,12.6,petrol,automatic,first,2.85
toyota innova 2.5 vx (diesel) 7 seater,2012,100.0,12.99,diesel,manual,first,9.51
bmw 5 series 2003-2012 520d,2012,177.0,18.48,diesel,automatic,second,18.5
renault duster 110ps diesel rxz,2015,108.45,19.01,diesel,manual,first,6.75
bmw x1 sdrive 20d xline,2017,190.0,20.68,diesel,automatic,first,29.4
honda city zx gxi,2009,78.0,17.7,petrol,manual,first,3.29
maruti ciaz rs zdi plus shvs,2016,88.5,28.09,diesel,manual,first,9.5
maruti swift dzire vxi,2010,85.8,17.5,petrol,manual,second,2.2
mahindra xuv500 w6 2wd,2012,140.0,15.1,diesel,manual,first,6.5
honda civic 2006-2010 1.8 s mt,2007,130.0,13.5,petrol,manual,first,4.9
maruti ertiga zdi,2013,88.5,25.47,diesel,manual,second,6.75
toyota etios liva gd,2013,67.04,23.59,diesel,manual,first,3.8
audi tt 2.0 tfsi,2013,207.8,9.9,petrol,automatic,first,29.5
skoda rapid 1.5 tdi style,2017,108.4,21.13,diesel,manual,first,10.5
volkswagen polo 1.5 tdi highline,2015,88.8,20.14,diesel,manual,first,6.2
skoda laura 1.9 tdi at elegance,2009,105.0,17.0,diesel,automatic,first,5.0
mahindra renault logan 1.5 dle diesel,2007,65.0,19.2,diesel,manual,first,2.3
toyota innova crysta 2.8 gx at,2016,171.5,11.36,diesel,automatic,first,17.0
bmw 3 series 320d luxury line,2014,184.0,18.88,diesel,automatic,first,25.5
honda jazz 1.5 s i dtec,2015,98.6,27.3,diesel,manual,first,5.65
honda amaze vx i-dtec,2015,98.6,25.8,diesel,manual,first,5.6
jaguar xf 2.2 litre luxury,2015,187.7,16.36,diesel,automatic,first,29.98
maruti swift dzire vdi,2016,74.0,26.59,diesel,manual,first,7.39
jeep compass 2.0 limited,2018,170.0,17.1,diesel,manual,first,19.0
toyota corolla altis 1.8 sport,2010,132.0,12.5,petrol,manual,first,5.0
honda city 1.5 v mt,2011,118.0,17.0,petrol,manual,first,3.35
maruti swift zxi,2013,85.8,18.6,petrol,manual,first,4.45
hyundai verna 1.6 sx crdi (o) at,2019,126.32,22.32,diesel,automatic,first,8.31
mahindra bolero zlx,2012,62.1,15.96,diesel,manual,second,6.0
maruti swift vdi,2014,74.0,22.9,diesel,manual,first,5.25
hyundai santro xing xo,2006,97.7,17.0,petrol,manual,first,1.4
audi a6 2011-2015 2.0 tdi premium plus,2012,174.33,17.68,diesel,automatic,first,12.3
ford ikon 1.3 lxi nxt,2004,70.0,13.8,petrol,manual,third,1.5
volkswagen polo 1.5 tdi highline,2018,88.0,20.14,diesel,manual,first,8.12
mahindra bolero vlx crde,2012,63.0,13.6,diesel,manual,first,6.12
honda city i dtec vx option,2017,98.6,25.1,diesel,manual,first,10.88
chevrolet sail hatchback 1.2 ls,2014,82.5,18.2,petrol,manual,first,3.5
hyundai i20 1.2 spotz,2016,81.83,18.6,petrol,manual,first,6.15
bmw x1 sdrive 20d sportline,2016,184.0,17.05,diesel,automatic,first,33.0
bmw x1 sdrive 20d exclusive,2012,177.0,15.06,diesel,automatic,first,13.5
toyota fortuner 4x2 at,2015,168.5,12.55,diesel,automatic,first,17.11
audi q7 4.2 tdi quattro technology,2014,335.2,11.33,diesel,automatic,first,29.77
maruti ertiga vdi,2013,88.76,20.77,diesel,manual,first,5.95
hyundai i20 1.2 magna,2015,80.0,18.5,petrol,manual,first,5.75
mercedes-benz s class 2005 2013 s 350 l,2006,364.9,10.13,petrol,automatic,second,19.0
renault duster 85ps diesel rxl,2014,83.8,20.45,diesel,manual,first,4.75
mahindra quanto c2,2013,100.0,17.21,diesel,manual,second,3.3
toyota fortuner 4x2 at,2013,168.5,12.55,diesel,automatic,first,16.5
bmw x5 2014-2019 xdrive 30d design pure experience 7 seater,2014,258.0,15.97,diesel,automatic,first,44.0
maruti swift dzire vdi,2011,73.9,19.3,diesel,manual,first,4.39
maruti swift ldi optional,2018,74.0,25.2,diesel,manual,first,6.2
audi a6 2011-2015 35 tfsi technology,2016,177.01,13.53,petrol,automatic,first,24.22
mitsubishi pajero 2.8 sfx bsiv dual tone,2008,107.2,10.5,diesel,manual,third,5.45
jaguar xf 2.2 litre executive,2016,187.7,16.36,diesel,automatic,first,44.0
toyota innova crysta 2.8 zx at,2019,171.5,11.36,diesel,automatic,first,24.82
skoda octavia ambition 2.0 tdi at,2015,141.0,19.3,diesel,automatic,first,11.69
toyota corolla altis vl at,2018,138.03,14.28,petrol,automatic,first,20.0
maruti omni 8 seater bsii,2010,35.0,19.7,petrol,manual,first,1.45
mercedes-benz glc 220d 4matic style,2018,170.0,17.9,diesel,automatic,first,48.5
volkswagen vento 1.5 tdi highline at,2016,108.5,21.5,diesel,automatic,first,9.45
mahindra xuv500 w10 2wd,2015,140.0,16.0,diesel,manual,first,12.5
nissan terrano xl 85 ps,2014,83.8,20.45,diesel,manual,first,6.9
hyundai verna 1.6 sx crdi (o),2012,126.32,22.32,diesel,manual,second,5.8
bmw 5 series 2013-2017 530d m sport,2016,258.0,14.69,diesel,automatic,first,44.56
mahindra scorpio s4 plus,2015,120.0,15.4,diesel,manual,second,8.5
hyundai verna 1.6 crdi sx,2017,126.2,23.9,diesel,manual,first,10.7
audi q7 3.0 tdi quattro premium plus,2009,241.4,12.07,diesel,automatic,second,12.0
chevrolet aveo u-va 1.2 lt,2010,76.0,14.7,petrol,manual,first,2.44
mahindra bolero zlx bsiii,2000,63.0,13.6,diesel,manual,first,1.95
hyundai xcent 1.2 kappa s,2014,82.0,19.1,petrol,manual,first,4.35
toyota innova crysta 2.4 gx mt 8s,2017,147.8,13.68,diesel,manual,first,17.5
hyundai eon era plus,2015,55.2,21.1,petrol,manual,first,2.9
volkswagen polo diesel comfortline 1.2l,2013,73.9,22.07,diesel,manual,first,2.9
maruti vitara brezza zdi,2016,88.5,24.3,diesel,manual,first,8.9
bmw 3 series 320d prestige,2013,184.0,18.88,diesel,automatic,first,16.75
hyundai eon sportz,2016,55.2,21.1,petrol,manual,first,3.95
honda city 1.5 s mt,2009,118.0,17.0,petrol,manual,first,2.1
honda accord 2.4 mt,2011,177.6,12.8,petrol,manual,second,4.29
mahindra xylo e8,2009,112.0,14.0,diesel,manual,first,3.85
bmw 3 series 320d,2009,170.0,13.2,diesel,automatic,second,9.0
honda city v mt,2013,116.3,16.8,petrol,manual,second,4.5
mahindra xuv500 w10 2wd,2016,140.0,16.0,diesel,manual,first,12.46
hyundai i20 asta 1.4 crdi,2014,88.76,21.27,diesel,manual,first,4.65
toyota fortuner 4x2 manual,2014,168.5,13.0,diesel,manual,first,20.5
mahindra bolero di bsii,2006,63.0,13.6,diesel,manual,first,2.9
maruti esteem vxi - bsiii,2007,85.0,15.9,petrol,manual,first,1.45
hyundai santro ls zipplus,2002,97.7,0.0,petrol,manual,third,0.65
mini cooper 5 door d,2016,113.98,20.7,diesel,automatic,first,29.5
audi q3 35 tdi quattro premium,2015,174.33,15.73,diesel,automatic,first,25.0
hyundai i20 sportz option,2013,80.0,17.0,petrol,manual,second,3.5
tata safari storme vx varicor 400,2017,154.0,14.1,diesel,manual,first,11.25
honda br-v i-dtec vx mt,2017,98.6,21.9,diesel,manual,first,10.79
volkswagen jetta 2013-2015 2.0l tdi highline,2013,138.03,19.33,diesel,manual,first,5.9
hyundai xcent 1.2 kappa s option,2017,81.86,19.1,petrol,manual,first,5.12
maruti ignis 1.2 alpha,2017,81.8,20.89,petrol,manual,first,5.7
bmw 5 series 2013-2017 520d luxury line,2016,190.0,18.12,diesel,automatic,first,35.84
ford ikon 1.3 clxi,2007,70.0,13.8,petrol,manual,first,1.25
hyundai i10 sportz,2013,78.9,20.36,petrol,manual,first,2.65
hyundai verna 1.6 crdi,2016,126.3,22.32,diesel,manual,first,9.19
bmw 3 series 320d highline,2014,181.0,16.07,diesel,automatic,first,23.5
mercedes-benz e-class 2009-2013 e200 cgi blue efficiency,2011,185.0,12.3,petrol,automatic,first,12.5
